"ID","Sentence","Emotion"
"2997","tôi còn thua cả con mèo nữa","sadness"
"5612","ko hiểu tựa bài","other"
"4773","có những khi không 1 xu dính túi là có thật mà ai chả có lúc hết tiền","other"
"974","tư đen đâu tối về diễn lại coi","enjoyment"
"6618","phúc minh nguyễn cử con mèo yanglake xóm ông ra solo kìa","other"
"7583","mấy tập đoàn mang tầm quốc tế đặt ở vn năm méo nào cũng báo lỗ để ko nộp thuế thuế tính theo doanh thu trong khi ko cần biết lỗ hay lãi thì cắn kinh quá","disgust"
"2208","nựng cái gìnó bầu bụng khó chịu đau bụng muốn xoa cho êm bụng mà bảo đòi nựng","enjoyment"
"5523","ngân thúy đây đây e đây rồi 🤣","enjoyment"
"3259","cố lên em ơi","enjoyment"
"490","sợ quá 3 mạng người thế này","fear"
"4143","chắc có nhà mk ngoài lề mom mk 100% vứt","other"
"3877","bạn ơi chomik xin ảnh con mèo đi ạ","other"
"2205","chụp 1 tấm ko chịu đâu mà phải là thật nhiều tấm cơ 🙂 chụp xa xa mờ mờ ảo ảo ko chịu đâu mà phải chụp rõ khe đít cơ bạn nữ trong hình phản cảm 1 thì đứa chụp rồi lên bài phản cảm 10","anger"
"5551","thật là khó hiểuko nhập ko sx nữa thì lấy đâu ra mà hút","other"
"4709","eee ý là đọc bài này đang thấy rất dễ thương luôn ý mà có mấy má nội cmt làm t giựt cái mỏ ghê luôn 🙄","anger"
"1679","nguyen manh cuong h trường thế này à","surprise"
"4095","áp lực việc học ngày càng lớn khổ thân lũ nhỏ","sadness"
"128","content cho gay cấn thôi chứ thật ra nó chỉ cần ghi âm cần méo gì quay lộ liễu thế 🙄🙄🙄","other"
"5286","lm cha lm mẹ có con như vậy ai cũng đau lòng thà rằng cho các cháu đi xe đạp đi học còn hơn chứ các cháu bgio sướng đi xe máy rồi xe đạp điện trong khi tham gia giao thông chưa tuân thủ luật giao thông xin chia buồn cùng gđ","sadness"
"5561","có chia không","other"
"6595","diễm my thấy xích lại là pit cái nết s r đó","enjoyment"
"6239","làm dị chỉ không biết","disgust"
"4395","xin vía đậu chuyên si","other"
"608","đạt rọm sách dép cho cno đi a","enjoyment"
"5173","ủa sao đc chiếu lên màn hình lớn hay z","surprise"
"3992","có đầu xù tóc rối thì vẫn phải cố mà làm hết đống bài tập 😔","sadness"
"3471","có 1 chiêu xài hoài rồi trời 🤣","enjoyment"
"1375","nguyễn ngọc phuong anh gãy chuỗi luonnn","sadness"
"6917","kh cần tỏ tình t cũng đy🥰","enjoyment"
"1846","ngon mà anh ơi gắn lại em mua vài gói","enjoyment"
"5358","thế ăn có quên không =)))","enjoyment"
"2708","thề ko bh nhờ người quen nữa 🤣","other"
"3541","má y chang ông quản lý nhắn tôi vậy sợ vãi đái nên khi tôi muốn nghỉ tôi mới nhắn ông ấy câu xong ông ấy nhắn lại tôi không trả lời nữa😂","enjoyment"
"7526","luật mới ra nên áp dụng vào năm mới thôi chứ dồn cả gần chục năm trc nv khối người bán nhà mình nhờ 🥹","other"
"5051","natri clorua mừng ha bro🤣 tôi cũng coi được hình như 8 hay 9 năm gì từ đợt trước ổng chơi franbowcoi từ hồi cổng còn chơi minecraft á","enjoyment"
"6940","10đ tinh tế","enjoyment"
"7122","tôi không cô đơn 🤣","enjoyment"
"4784","xin được chi buồn cùng gia đình","sadness"
"4799","xin chia buồn cùng gd e 🙏🙏🙏","sadness"
"4256","nguyễn huyền riết gòy ông bà già cưng nó như con ruột còn mình là con ghẻ lun🤡","enjoyment"
"2180","nói chung là việc mặc như này rất gây phiền cho các ae vì đang ngồi yên thì bị nắng cực một khi đã ko cho chạm thì xin đừng mặc hở","disgust"
"750","nhưng hình toàn thấy của ai ko mới đau","other"
"5257","nó vội đuổi tổ tiên","other"
"4697","mỗi t nghĩ cha này bào nhỏ này này hả hay do tâm t ác","other"
"472","tiếc thương cho cả người ở và người đi","sadness"
"2709","lê gấu sau này có nhà riêng thiết kế v nha","other"
"6011","hhh ck t cũng béo lên tại toàn ăn đồ của t 🤣","enjoyment"
"7270","nguyệt quế má ở vành đai 2 :)))","enjoyment"
"7344","ấnn nhân trung liền anh ơiiiii","enjoyment"
"5126","phạm minh hoàng nhưng thế thì hơi ngược vai vế b ey =))) tôi phải cầu hôn tùng mất","enjoyment"
"6945","amy tui có bt ông này nè hehe bt rồi nhaa","enjoyment"
"4640","kiếm nhiều tiền lên r hãy yêu đàn ông hay đàn bà cũng vậy pải biết lo cho mình trc khi muốn thương ai 🥱","other"
"5882","cái tay cái miệng xinh thế","enjoyment"
"2575","thiên tài lắm mới nghĩ ra cái video này","enjoyment"
"6928","nhiu mới được","other"
"2144","vào phòng gym cũng đâu thiếu đứa tập thì ít mà khoe zu’ đýt thì nhiều đâu chúng nó cứ nghĩ đàn ông mình sẽ thèm nhưng đang tập trung vào bài tập tôi thấy tụi nó cứ đần độn vcc :))","disgust"
"7327","tui thích gọn gàng tận dụng đc từng không gian tui mà ở nhà rộng chắc tui bày dữ lun","other"
"7101","vk ck qtrong nhất là chuyện chăn gốicác chị để ý mà xem cặp nào hòa hợp trong chuyện chăn gối rất hp và ít khi cãi nhau😂 bản thân e sinh đẻ xong ngại gần ck lắm combo thâm rộng viêm khô hạn ám ảnh luôn sợ gần ck dã man😥 xong khô hạn qh đau rát cứ kêu ộp ộp tự ti với ck lắm lên nhóm phòng the thấy ce chia sẻ mách dùg thử se khuýt briar bên shop hương nguyễn trộm vía nước nôi lênh láng hồng khýt rịt hết viêm ck e còn khen ngon hơn lúc chưa sinh😂😂chứ trc ck có vetmang cũng chẳng ra giờ cảm giác đụng vào người có hứng thú cái là ào ra rồi trơn tru nên k còn đau rát","other"
"1124","sáng sớm xem cái video đủ tiền mạng cả tháng luôn á 😘","enjoyment"
"5583","tư duy nhị nguyên (dualistic thinking) là một cách nhìn nhận thế giới theo kiểu chia mọi thứ thành hai mặt đối lập ví dụ như: đúng / sai tốt / xấu thiện / ác ánh sáng / bóng tối tâm linh / vật chất cơ thể / tâm trí đây là một kiểu tư duy rất phổ biến đặc biệt trong các nền văn hóa phương tây triết học và tôn giáo nó giúp con người đơn giản hóa thế giới phức tạp để dễ hiểu hơn nhưng đôi khi lại hạn chế khả năng hiểu biết sâu sắc và linh hoạt về thực tại","other"
"2107","ngủ ngoan nha bé anh yêu em","enjoyment"
"7554","tham nhũng mà dc xử lý triệt để như thuế thì ngon","disgust"
"4479","làm ngành y tuần trực it nhất 3 buổi mà thức đêm liên tọi dòng dã suôt hơn chục năm may lây ck vẫn con trứng đẻ 😆","enjoyment"
"2766","phái mạnh mà trách nhiệm nặng nề hơn nhiều","other"
"6815","quá chuyên nghiệp","enjoyment"
"5700","khánh bân hết chữ lộn hả","other"
"511","đúng là thua cả mèo 🤣🤣🤣","enjoyment"
"5349","nghe quen ghê giống mấy đứa mượn tiền á","other"
"5089","clm chuẩn mẹ r","anger"
"5881","dễ thương vậy cà","enjoyment"
"3344","nụ cười nào vậy bro","other"
"1222","hai bạn dễ thương ha biểu cảm hai bạn thật đáng yêu hai bạn là người hạnh phúc còn người dung động là tôi à","enjoyment"
"1912","chắc các chú công an chốt hết đơn rồi","other"
"4774","bên nhóm này nhiều rv chân thật nè tui cũng đang tìm hiểu thấy bên này là chia sẻ có tâm nhất á","other"
"1054","vũ hạo y chang 🤦","other"
"274","cơ hội kao tới rồi bây ơi 🤣🤣 bữa mấy đứa hắc dịch với kao coi mà lo liệu nha 😝😝😝😝","enjoyment"
"5575","là bác sỹ mà ko khuyên đươc người dân thì phạt bác sỹ 20t","other"
"2445","thằng này đem vứt","anger"
"6739","phải cho cậu bé này ít nhất là một giải thưởng","enjoyment"
"2159","bài viết thật là sướng mắt","enjoyment"
"2198","người ta có quyền mặc mình không thuận mắt thì đừng nhìn càng ko được phép chụp ảnh cận mông đùi các cô gái để minh họa cho cảm xúc cá nhân của mình mà chưa có sự đồng ý của họ tự do ăn mặc là quyền được pháp luật công nhận và bảo hộ còn hành vi của chủ status là vi phạm pháp luật tự do phát ngôn chưa bao giờ có nghĩa là muốn lên án ai/ cái gì là lôi lên mxh tùy tiện","other"
"6490","mê ẻm bay oi","enjoyment"
"6804","tuyệt chiêu cả đấy kkk","enjoyment"
"2280","thương nắm cơ😘😘","enjoyment"
"7151","mìk cũng vậy","enjoyment"
"7009","ty ko có td thì cũng chẳng có ý nghĩa gì","other"
"3291","nỗ lực mỗi ngày mà","enjoyment"
"2062","võ t ngọc sương em giỏi v","enjoyment"
"391","hcm đa số các em nhỏ đều học tiếng anh từ tiểu học và càng lên lớp cao càng được đầu tư thêm tiếng anh nên chọn môn tiếng anh để thi tốt nghiệp là lợi thế đối với hs ở hcm","other"
"4344","manifest điểm caođỗ nguyện vọng 1🍀🍀🍀🍀","enjoyment"
"7264","nhà co lại y chag bên hongkong r","other"
"2928","fang os sính😁","enjoyment"
"2673","cát linh đó là tính năng 🤡","other"
"5959","ủa mình cũng v mà ngy minh k mập mình mập là s","surprise"
"4097","1 tuần ko gội đầu nhưng bài ktra nhất định không bỏ cuộc","other"
"3767","ba là chó bố mẹ là chó mẹ con là chó con ba con chó gâu gâu😄😄","enjoyment"
"4644","thằng cu còn mỗi 15k cũng ráng bào cho bằng được =)))","enjoyment"
"5341","chẳng tin cả trường uống canh mạnh bà à","other"
"4018","bất lực nhìn thương thế cô bắt chí cho","sadness"
"6755","may mà ổng mặc quần trong🤭","surprise"
"1728","tuyêt pham he he","enjoyment"
"7304","phi quỳnh hay nè","enjoyment"
"1986","giấu sổ đỏ là vừa","fear"
"4242","hơn cả con ruột 😀","enjoyment"
"551","minh thiện thuaa conn mèooo🤧","sadness"
"5184","nyavolo kaedehara tr ơi ông dương:)))","other"
"6184","cán chổi :)) nhân chứng ăn cái cán chổi kè gãy đôi về nằm giường cả tháng :)","other"
"4183","vứt nhưng mà vứt tôi 😓","sadness"
"5011","cảnh sát cần chứng cứ còn cgai chỉ cần mỗi linh cảm là quá đủ rồi 🤣","enjoyment"
"6438","thu hiền da mặt anhh … không ngại đâu😂","other"
"6392","quỳnh bùi cho tấm ảnh gửi riêng đê bữa đầu qua sao","other"
"4295","vang anh hiểu ma em a","other"
"3022","cưới cái đêm về đớp luôn 🤣","other"
"3491","trần tiến tôi tiếp thu sau này truyền cho con","other"
"284","việt hoàng ứng cử đi b","other"
"6003","mình lên ny mình xuống thì s ta","other"
"6183","má đọc quả bl mà ddesi ngủ đc trưa","enjoyment"
"1673","tran tra myy đoàn kết mãi đỉnh :)))","enjoyment"
"980","hồi xưa em đẻ thường hay mổ vậy","other"
"3878","rồi mắc gì đi ra nắng cái nhớ con ngta sao ko nhớ trong nhà đi chợ nó mát 🤣","enjoyment"
"4701","nhắn đc câu a còn mỗi … thì th này k đc rồi đàn ông mà để còn mỗi … t bỏ sớm lấy về rồi thì còn suy nghĩ lại","disgust"
"4484","bs chuyên ks ạ","other"
"1077","trần minh luân hahah giống xã","enjoyment"
"245","mai mai nghỉ ăn dưỡng hơi lâu nhỉ","enjoyment"
"891","k có 200m trở lên éo mở mắt nhé =))","other"
"2166","vẫn chưa thấy xoá group nhỉ 🐧","other"
"1886","chắc trâu chưa kịp lớn :)))","disgust"
"6823","tuyệt vời quá con trai không phải ai cũng làm được việc này","enjoyment"
"937","ê sao y chang t luôn á cha oi","surprise"
"1034","hình như con gái ai cũng giống nhau🤣","other"
"825","rồi thời tới rồi mời chú lên phường tha hồ sửa cách cư xử có tiền mua xe nhưng không có tiền mua ý thức con chó con mèo còn biết nên ẻ chỗ nào mà","anger"
"4464","nhìn bs thấy hãi hãi","disgust"
"3456","trả lời thế đòi tin🙂","anger"
"5631","tư duy nhị nguyên là nguyên thủy tự nhiên xuất hiện từ thời điểm một đứa trẻ có hai trạng thái cơ bản: thức hoặc ngủ hức tạp hóa vấn đề là để xã hội hiểu nhưng quyết định thực sự vẫn dựa trên nhị nguyên: xảy ra hoặc không xảy ra tư duy phức tạp không phải bẩm sinh nó xuất hiện theo tầng tùy vào mức độ trưởng thành của hệ thần kinh và trải nghiệm sống","other"
"3568","cười cười cười cười vậy đi","enjoyment"
"5356","thôi thì tiện thể mời các chú ca vào điều tra ngân sách của trường những năm gần đây thì kiểu gì hiệu trưởng cũng bóc lịch","other"
"5198","tr ơi ra là ông dương fg chúc mừng 🙌","surprise"
"5364","giờ còn trường hợp quên trả 😏","other"
"651","nguyễn diệu my ỏ ỏ 😂😂😂","enjoyment"
"2088","ai thật đáng sợ","fear"
"3915","thii thaoo nắng qa nè><","enjoyment"
"4645","đọc bl hoang mang vcl","fear"
"3617","lê anh quang anh ơi🙄","other"
"2415","mỹ linh sít rịt cỡ này mà mình ko bốc trúng hê bớt chửi chồng lại nghen mậy","enjoyment"
"6513","nhìn cái mẹt nó chỉ muốn oánh cho 1 trận","anger"
"4631","ít ra họ muốn gặp mình","other"
"1051","louis phạm hahaha ủa alo ck ơi 😂😂😂","enjoyment"
"1432","vượng vũ j em 3m","other"
"4925","võ ngọc hân ủa","surprise"
"5055","tôi để í doraemon đi ngang như cua🤣","enjoyment"
"7482","gộp cả tiền vốn của ngta vào mà truy thu thuế hay sao khổ thực sự","disgust"
"7178","nhột quá :))","fear"
"2168","hình và bài viết đều từ ai =)))","other"
"5492","ngọc diễm 🫰🏻","enjoyment"
"4051","đang làm bài thì con chí n cắn","other"
"5410","trường nào phát hiện thầy cô bgh làm sai bắt bỏ tù cho nhanh thanh lọc bộ giáo dục đầu tiên vì nó ảnh hưởng lớn nhất tới phát triển đất nước nhé bác lâm 😂","enjoyment"
"4282","điều trên đúng vs ng biết suy ngĩ thôi chứ ai đâu mà nhường nhịn hoài cứ cãi rồi đòi nhường rồi cứ thế lần sau tiếp tục cãi thay vì ngta nhường nhịn mình thì mình biết suy ngĩ khắc phục tránh những tranh cãi ko xần thiết trừ khi quá đáng lắm thì gây","other"
"4215","cuteee vãi ò","enjoyment"
"4424","không bằng các u 40 năm 50 bác nhỉ","other"
"3240","ba mẹ lo cho mình nên quay đầu nhé còn mấy con đó quen 2 đến 3 hôm chỉ lợi dụng thôi","other"
